anio,mes,dia,hora(utc),altura(mm)
2016,8,20,18,623 
2016,8,20,19,1066 
2016,8,20,20,1481 
2016,8,20,21,1755 
2016,8,20,22,1801 
2016,8,20,23,1617 
2016,8,21,0,1279 
2016,8,21,1,889 
2016,8,21,2,532 
2016,8,21,3,284 
2016,8,21,4,205 
2016,8,21,5,303 
2016,8,21,6,542 
2016,8,21,7,870 
2016,8,21,8,1209 
2016,8,21,9,1457 
2016,8,21,10,1520 
2016,8,21,11,1377 
2016,8,21,12,1090 
2016,8,21,13,747 
2016,8,21,14,425 
2016,8,21,15,192 
2016,8,21,16,113 
2016,8,21,17,211 
2016,8,21,18,461 
2016,8,21,19,818 
2016,8,21,20,1209 
2016,8,21,21,1532 
2016,8,21,22,1690 
2016,8,21,23,1636 
2016,8,22,0,1396 
2016,8,22,1,1052 
2016,8,22,2,693 
2016,8,22,3,392 
2016,8,22,4,209 
2016,8,22,5,183 
2016,8,22,6,313 
2016,8,22,7,572 
2016,8,22,8,906 
2016,8,22,9,1225 
2016,8,22,10,1429 
2016,8,22,11,1461 
2016,8,22,12,1326 
2016,8,22,13,1083 
2016,8,22,14,803 
2016,8,22,15,552 
2016,8,22,16,386 
2016,8,22,17,348 
2016,8,22,18,448 
2016,8,22,19,670 
2016,8,22,20,973 
2016,8,22,21,1277 
2016,8,22,22,1487 
2016,8,22,23,1541 
2016,8,23,0,1425 
2016,8,23,1,1176 
2016,8,23,2,862 
2016,8,23,3,557 
2016,8,23,4,320 
2016,8,23,5,189 
2016,8,23,6,192 
2016,8,23,7,333 
2016,8,23,8,593 
2016,8,23,9,907 
2016,8,23,10,1185 
2016,8,23,11,1354 
2016,8,23,12,1386 
2016,8,23,13,1294 
2016,8,23,14,1119 
2016,8,23,15,917 
2016,8,23,16,738 
2016,8,23,17,621 
2016,8,23,18,592 
2016,8,23,19,665 
2016,8,23,20,835 
2016,8,23,21,1058 
2016,8,23,22,1258 
2016,8,23,23,1365 
2016,8,24,0,1352 
2016,8,24,1,1221 
2016,8,24,2,998 
2016,8,24,3,736 
2016,8,24,4,493 
2016,8,24,5,305 
2016,8,24,6,202 
2016,8,24,7,210 
2016,8,24,8,344 
2016,8,24,9,583 
2016,8,24,10,860 
2016,8,24,11,1101 
2016,8,24,12,1261 
2016,8,24,13,1326 
2016,8,24,14,1299 
2016,8,24,15,1202 
2016,8,24,16,1075 
2016,8,24,17,949 
2016,8,24,18,849 
2016,8,24,19,799 
2016,8,24,20,823 
2016,8,24,21,923 
2016,8,24,22,1058 
2016,8,24,23,1165 
2016,8,25,0,1208 
2016,8,25,1,1178 
2016,8,25,2,1069 
2016,8,25,3,891 
2016,8,25,4,685 
2016,8,25,5,488 
2016,8,25,6,325 
2016,8,25,7,221 
2016,8,25,8,214 
2016,8,25,9,325 
2016,8,25,10,530 
2016,8,25,11,772 
2016,8,25,12,999 
2016,8,25,13,1182 
2016,8,25,14,1303 
2016,8,25,15,1349 
2016,8,25,16,1324 
2016,8,25,17,1249 
2016,8,25,18,1143 
2016,8,25,19,1026 
2016,8,25,20,932 
2016,8,25,21,895 
2016,8,25,22,923 
2016,8,25,23,984 
2016,8,26,0,1038 
2016,8,26,1,1067 
2016,8,26,2,1059 
2016,8,26,3,992 
2016,8,26,4,864 
2016,8,26,5,699 
2016,8,26,6,520 
2016,8,26,7,349 
2016,8,26,8,221 
2016,8,26,9,184 
2016,8,26,10,262 
2016,8,26,11,438 
2016,8,26,12,668 
2016,8,26,13,913 
2016,8,26,14,1144 
2016,8,26,15,1331 
2016,8,26,16,1442 
2016,8,26,17,1464 
2016,8,26,18,1406 
2016,8,26,19,1281 
2016,8,26,20,1120 
2016,8,26,21,968 
2016,8,26,22,870 
2016,8,26,23,843 
2016,8,27,0,870 
2016,8,27,1,921 
2016,8,27,2,979 
2016,8,27,3,1016 
2016,8,27,4,997 
2016,8,27,5,904 
2016,8,27,6,751 
2016,8,27,7,557 
2016,8,27,8,351 
2016,8,27,9,183 
2016,8,27,10,110 
2016,8,27,11,162 
2016,8,27,12,332 
2016,8,27,13,582 
2016,8,27,14,870 
2016,8,27,15,1161 
2016,8,27,16,1409 
2016,8,27,17,1562 
2016,8,27,18,1595 
2016,8,27,19,1511 
2016,8,27,20,1337 
2016,8,27,21,1115 
2016,8,27,22,904 
2016,8,27,23,762 
2016,8,28,0,719 
2016,8,28,1,758 
2016,8,28,2,848 
2016,8,28,3,959 
2016,8,28,4,1049 
2016,8,28,5,1066 
2016,8,28,6,983 
2016,8,28,7,810 
2016,8,28,8,572 
2016,8,28,9,316 
2016,8,28,10,104 
2016,8,28,11,3 
2016,8,28,12,54 
2016,8,28,13,249 
2016,8,28,14,544 
2016,8,28,15,888 
2016,8,28,16,1236 
2016,8,28,17,1524 
2016,8,28,18,1683 
2016,8,28,19,1682 
2016,8,28,20,1539 
2016,8,28,21,1296 
2016,8,28,22,1011 
2016,8,28,23,757 
2016,8,29,0,607 
2016,8,29,1,591 
2016,8,29,2,681 
2016,8,29,3,832 
2016,8,29,4,1004 
2016,8,29,5,1138 
2016,8,29,6,1168 
2016,8,29,7,1064 
2016,8,29,8,844 
2016,8,29,9,549 
2016,8,29,10,242 
2016,8,29,11,-1 
2016,8,29,12,-103 
2016,8,29,13,-22 
2016,8,29,14,222 
2016,8,29,15,571 
2016,8,29,16,969 
2016,8,29,17,1357 
2016,8,29,18,1649 
2016,8,29,19,1768 
2016,8,29,20,1697 
2016,8,29,21,1476 
2016,8,29,22,1162 
2016,8,29,23,830 
2016,8,30,0,568 
2016,8,30,1,453 
2016,8,30,2,497 
2016,8,30,3,653 
2016,8,30,4,870 
2016,8,30,5,1095 
2016,8,30,6,1251 
2016,8,30,7,1265 
2016,8,30,8,1114 
2016,8,30,9,835 
2016,8,30,10,488 
2016,8,30,11,146 
2016,8,30,12,-99 
2016,8,30,13,-168 
2016,8,30,14,-32 
2016,8,30,15,268 
2016,8,30,16,665 
2016,8,30,17,1100 
2016,8,30,18,1495 
2016,8,30,19,1745 
2016,8,30,20,1784 
2016,8,30,21,1624 
2016,8,30,22,1325 
2016,8,30,23,958 
2016,8,31,0,613 
2016,8,31,1,386 
2016,8,31,2,339 
2016,8,31,3,456 
2016,8,31,4,678 
2016,8,31,5,950 
2016,8,31,6,1207 
2016,8,31,7,1354 
2016,8,31,8,1321 
2016,8,31,9,1112 
2016,8,31,10,782 
2016,8,31,11,401 
2016,8,31,12,58 
2016,8,31,13,-151 
2016,8,31,14,-158 
2016,8,31,15,40 
2016,8,31,16,387 
2016,8,31,17,815 
2016,8,31,18,1255 
2016,8,31,19,1609 
2016,8,31,20,1772 
2016,8,31,21,1709 
2016,8,31,22,1463 
2016,8,31,23,1107 
2016,9,1,0,724 
2016,9,1,1,414 
2016,9,1,2,259 
2016,9,1,3,290 
2016,9,1,4,473 
2016,9,1,5,748 
2016,9,1,6,1055 
2016,9,1,7,1309 
2016,9,1,8,1410 
2016,9,1,9,1315 
2016,9,1,10,1054 
2016,9,1,11,695 
2016,9,1,12,316 
2016,9,1,13,11 
2016,9,1,14,-128 
2016,9,1,15,-62 
2016,9,1,16,187 
2016,9,1,17,561 
2016,9,1,18,992 
2016,9,1,19,1394 
2016,9,1,20,1659 
2016,9,1,21,1708 
2016,9,1,22,1545 
2016,9,1,23,1237 
2016,9,2,0,862 
2016,9,2,1,509 
2016,9,2,2,271 
2016,9,2,3,204 
2016,9,2,4,309 
2016,9,2,5,543 
2016,9,2,6,852 
2016,9,2,7,1163 
2016,9,2,8,1375 
2016,9,2,9,1406 
2016,9,2,10,1250 
2016,9,2,11,960 
2016,9,2,12,603 
2016,9,2,13,264 
2016,9,2,14,36 
2016,9,2,15,-19 
2016,9,2,16,110 
2016,9,2,17,390 
2016,9,2,18,765 
2016,9,2,19,1161 
2016,9,2,20,1476 
2016,9,2,21,1616 
2016,9,2,22,1548 
2016,9,2,23,1310 
2016,9,3,0,977 
2016,9,3,1,628 
2016,9,3,2,349 
2016,9,3,3,208 
2016,9,3,4,226 
2016,9,3,5,387 
2016,9,3,6,655 
2016,9,3,7,972 
2016,9,3,8,1246 
2016,9,3,9,1383 
2016,9,3,10,1340 
2016,9,3,11,1145 
2016,9,3,12,854 
2016,9,3,13,535 
2016,9,3,14,271 
2016,9,3,15,137 
2016,9,3,16,161 
2016,9,3,17,331 
2016,9,3,18,617 
2016,9,3,19,963 
2016,9,3,20,1279 
2016,9,3,21,1470 
2016,9,3,22,1480 
2016,9,3,23,1318 
2016,9,4,0,1044 
2016,9,4,1,729 
2016,9,4,2,448 
2016,9,4,3,269 
2016,9,4,4,223 
2016,9,4,5,307 
2016,9,4,6,506 
2016,9,4,7,788 
2016,9,4,8,1078 
2016,9,4,9,1281 
2016,9,4,10,1334 
2016,9,4,11,1235 
2016,9,4,12,1029 
2016,9,4,13,767 
2016,9,4,14,516 
2016,9,4,15,347 
2016,9,4,16,303 
2016,9,4,17,381 
2016,9,4,18,567 
2016,9,4,19,834 
2016,9,4,20,1114 
2016,9,4,21,1316 
2016,9,4,22,1373 
2016,9,4,23,1274 
2016,9,5,0,1059 
2016,9,5,1,791 
2016,9,5,2,532 
2016,9,5,3,344 
2016,9,5,4,263 
2016,9,5,5,293 
2016,9,5,6,423 
2016,9,5,7,642 
2016,9,5,8,910 
2016,9,5,9,1142 
2016,9,5,10,1261 
2016,9,5,11,1245 
2016,9,5,12,1122 
2016,9,5,13,933 
2016,9,5,14,727 
2016,9,5,15,559 
2016,9,5,16,481 
2016,9,5,17,502 
2016,9,5,18,606 
2016,9,5,19,783 
2016,9,5,20,1002 
2016,9,5,21,1187 
2016,9,5,22,1264 
2016,9,5,23,1208 
2016,9,6,0,1043 
2016,9,6,1,819 
2016,9,6,2,591 
2016,9,6,3,410 
2016,9,6,4,313 
2016,9,6,5,310 
2016,9,6,6,389 
2016,9,6,7,545 
2016,9,6,8,763 
2016,9,6,9,990 
2016,9,6,10,1149 
2016,9,6,11,1198 
2016,9,6,12,1147 
2016,9,6,13,1031 
2016,9,6,14,884 
2016,9,6,15,746 
2016,9,6,16,659 
2016,9,6,17,647 
2016,9,6,18,698 
2016,9,6,19,800 
2016,9,6,20,945 
2016,9,6,21,1092 
2016,9,6,22,1172 
2016,9,6,23,1144 
2016,9,7,0,1020 
2016,9,7,1,835 
2016,9,7,2,635 
2016,9,7,3,467 
2016,9,7,4,362 
2016,9,7,5,335 
2016,9,7,6,379 
2016,9,7,7,483 
2016,9,7,8,644 
2016,9,7,9,838 
2016,9,7,10,1010 
2016,9,7,11,1108 
2016,9,7,12,1121 
2016,9,7,13,1071 
2016,9,7,14,987 
2016,9,7,15,894 
2016,9,7,16,821 
2016,9,7,17,791 
2016,9,7,18,808 
2016,9,7,19,858 
2016,9,7,20,935 
2016,9,7,21,1027 
2016,9,7,22,1092 
2016,9,7,23,1084 
2016,9,8,0,996 
2016,9,8,1,852 
2016,9,8,2,683 
2016,9,8,3,529 
2016,9,8,4,420 
2016,9,8,5,371 
2016,9,8,6,381 
2016,9,8,7,442 
2016,9,8,8,548 
2016,9,8,9,692 
2016,9,8,10,850 
2016,9,8,11,976 
2016,9,8,12,1046 
2016,9,8,13,1062 
2016,9,8,14,1041 
2016,9,8,15,1001 
2016,9,8,16,959 
2016,9,8,17,930 
2016,9,8,18,921 
2016,9,8,19,931 
2016,9,8,20,954 
2016,9,8,21,988 
2016,9,8,22,1019 
2016,9,8,23,1017 
2016,9,9,0,964 
2016,9,9,1,866 
2016,9,9,2,739 
2016,9,9,3,607 
2016,9,9,4,498 
2016,9,9,5,430 
2016,9,9,6,405 
2016,9,9,7,418 
2016,9,9,8,471 
2016,9,9,9,560 
2016,9,9,10,678 
2016,9,9,11,806 
2016,9,9,12,917 
2016,9,9,13,997 
2016,9,9,14,1046 
2016,9,9,15,1068 
2016,9,9,16,1070 
2016,9,9,17,1060 
2016,9,9,18,1040 
2016,9,9,19,1014 
2016,9,9,20,989 
2016,9,9,21,968 
2016,9,9,22,953 
2016,9,9,23,938 
2016,9,10,0,908 
2016,9,10,1,858 
2016,9,10,2,786 
2016,9,10,3,697 
2016,9,10,4,602 
2016,9,10,5,523 
2016,9,10,6,465 
2016,9,10,7,428 
2016,9,10,8,419 
2016,9,10,9,446 
2016,9,10,10,511 
2016,9,10,11,611 
2016,9,10,12,737 
2016,9,10,13,869 
2016,9,10,14,990 
2016,9,10,15,1087 
2016,9,10,16,1150 
2016,9,10,17,1176 
2016,9,10,18,1163 
2016,9,10,19,1114 
2016,9,10,20,1042 
2016,9,10,21,966 
2016,9,10,22,899 
2016,9,10,23,850 
2016,9,11,0,824 
2016,9,11,1,812 
2016,9,11,2,801 
2016,9,11,3,776 
2016,9,11,4,723 
2016,9,11,5,651 
2016,9,11,6,571 
2016,9,11,7,489 
2016,9,11,8,413 
2016,9,11,9,364 
2016,9,11,10,361 
2016,9,11,11,411 
2016,9,11,12,520 
2016,9,11,13,680 
2016,9,11,14,864 
2016,9,11,15,1041 
2016,9,11,16,1185 
2016,9,11,17,1270 
2016,9,11,18,1286 
2016,9,11,19,1232 
2016,9,11,20,1123 
2016,9,11,21,989 
2016,9,11,22,860 
2016,9,11,23,762 
2016,9,12,0,716 
2016,9,12,1,723 
2016,9,12,2,765 
2016,9,12,3,813 
2016,9,12,4,833 
2016,9,12,5,804 
2016,9,12,6,725 
2016,9,12,7,611 
2016,9,12,8,475 
2016,9,12,9,344 
2016,9,12,10,252 
2016,9,12,11,229 
2016,9,12,12,293 
2016,9,12,13,447 
2016,9,12,14,669 
2016,9,12,15,919 
2016,9,12,16,1152 
2016,9,12,17,1323 
2016,9,12,18,1396 
2016,9,12,19,1360 
2016,9,12,20,1233 
2016,9,12,21,1049 
2016,9,12,22,852 
2016,9,12,23,687 
2016,9,13,0,596 
2016,9,13,1,596 
2016,9,13,2,672 
2016,9,13,3,785 
2016,9,13,4,892 
2016,9,13,5,946 
2016,9,13,6,913 
2016,9,13,7,794 
2016,9,13,8,616 
2016,9,13,9,411 
2016,9,13,10,222 
2016,9,13,11,99 
2016,9,13,12,85 
2016,9,13,13,198 
2016,9,13,14,425 
2016,9,13,15,722 
2016,9,13,16,1035 
2016,9,13,17,1306 
2016,9,13,18,1470 
2016,9,13,19,1487 
2016,9,13,20,1366 
2016,9,13,21,1149 
2016,9,13,22,888 
2016,9,13,23,644 
2016,9,14,0,481 
2016,9,14,1,441 
2016,9,14,2,523 
2016,9,14,3,684 
2016,9,14,4,871 
2016,9,14,5,1028 
2016,9,14,6,1092 
2016,9,14,7,1023 
2016,9,14,8,836 
2016,9,14,9,579 
2016,9,14,10,304 
2016,9,14,11,71 
2016,9,14,12,-54 
2016,9,14,13,-24 
2016,9,14,14,164 
2016,9,14,15,471 
2016,9,14,16,836 
2016,9,14,17,1195 
2016,9,14,18,1471 
2016,9,14,19,1584 
2016,9,14,20,1507 
2016,9,14,21,1281 
2016,9,14,22,974 
2016,9,14,23,655 
2016,9,15,0,400 
2016,9,15,1,283 
2016,9,15,2,330 
2016,9,15,3,508 
2016,9,15,4,754 
2016,9,15,5,1008 
2016,9,15,6,1197 
2016,9,15,7,1241 
2016,9,15,8,1109 
2016,9,15,9,841 
2016,9,15,10,510 
2016,9,15,11,182 
2016,9,15,12,-67 
2016,9,15,13,-161 
2016,9,15,14,-62 
2016,9,15,15,206 
2016,9,15,16,582 
2016,9,15,17,995 
2016,9,15,18,1368 
2016,9,15,19,1603 
2016,9,15,20,1622 
2016,9,15,21,1431 
2016,9,15,22,1106 
2016,9,15,23,730 
2016,9,16,0,387 
2016,9,16,1,166 
2016,9,16,2,131 
2016,9,16,3,277 
2016,9,16,4,546 
2016,9,16,5,868 
2016,9,16,6,1172 
2016,9,16,7,1365 
2016,9,16,8,1362 
2016,9,16,9,1155 
2016,9,16,10,817 
2016,9,16,11,433 
2016,9,16,12,82 
2016,9,16,13,-148 
2016,9,16,14,-183 
2016,9,16,15,-11 
2016,9,16,16,320 
2016,9,16,17,739 
2016,9,16,18,1167 
2016,9,16,19,1511 
2016,9,16,20,1660 
2016,9,16,21,1562 
2016,9,16,22,1262 
2016,9,16,23,862 
2016,9,17,0,455 
2016,9,17,1,132 
2016,9,17,2,-18 
2016,9,17,3,42 
2016,9,17,4,279 
2016,9,17,5,623 
2016,9,17,6,1004 
2016,9,17,7,1332 
2016,9,17,8,1498 
2016,9,17,9,1432 
2016,9,17,10,1162 
2016,9,17,11,781 
2016,9,17,12,379 
2016,9,17,13,42 
2016,9,17,14,-139 
2016,9,17,15,-108 
2016,9,17,16,119 
2016,9,17,17,482 
2016,9,17,18,910 
2016,9,17,19,1312 
2016,9,17,20,1580 
2016,9,17,21,1615 
2016,9,17,22,1403 
2016,9,17,23,1026 
2016,9,18,0,594 
2016,9,18,1,201 
2016,9,18,2,-62 
2016,9,18,3,-126 
2016,9,18,4,19 
2016,9,18,5,324 
2016,9,18,6,722 
2016,9,18,7,1134 
2016,9,18,8,1452 
2016,9,18,9,1568 
2016,9,18,10,1445 
2016,9,18,11,1142 
2016,9,18,12,755 
2016,9,18,13,374 
2016,9,18,14,85 
2016,9,18,15,-33 
2016,9,18,16,47 
2016,9,18,17,297 
2016,9,18,18,659 
2016,9,18,19,1057 
2016,9,18,20,1389 
2016,9,18,21,1548 
2016,9,18,22,1468 
2016,9,18,23,1176 
2016,9,19,0,769 
2016,9,19,1,354 
2016,9,19,2,17 
2016,9,19,3,-167 
2016,9,19,4,-153 
2016,9,19,5,50 
2016,9,19,6,397 
2016,9,19,7,821 
2016,9,19,8,1228 
2016,9,19,9,1503 
2016,9,19,10,1565 
2016,9,19,11,1412 
2016,9,19,12,1115 
2016,9,19,13,762 
2016,9,19,14,435 
2016,9,19,15,212 
2016,9,19,16,146 
2016,9,19,17,247 
2016,9,19,18,487 
2016,9,19,19,814 
2016,9,19,20,1143 
2016,9,19,21,1372 
2016,9,19,22,1418 
2016,9,19,23,1254 
2016,9,20,0,931 
2016,9,20,1,545 
2016,9,20,2,187 
2016,9,20,3,-72 
2016,9,20,4,-180 
2016,9,20,5,-114 
2016,9,20,6,119 
2016,9,20,7,479 
2016,9,20,8,894 
2016,9,20,9,1259 
2016,9,20,10,1477 
2016,9,20,11,1504 
2016,9,20,12,1357 
2016,9,20,13,1101 
2016,9,20,14,812 
2016,9,20,15,558 
2016,9,20,16,397 
2016,9,20,17,358 
2016,9,20,18,448 
2016,9,20,19,650 
2016,9,20,20,912 
2016,9,20,21,1145 
2016,9,20,22,1264 
2016,9,20,23,1223 
2016,9,21,0,1025 
2016,9,21,1,722 
2016,9,21,2,396 
2016,9,21,3,118 
2016,9,21,4,-66 
2016,9,21,5,-123 
2016,9,21,6,-34 
2016,9,21,7,200 
2016,9,21,8,544 
2016,9,21,9,915 
2016,9,21,10,1218 
2016,9,21,11,1390 
2016,9,21,12,1413 
2016,9,21,13,1305 
2016,9,21,14,1117 
2016,9,21,15,906 
2016,9,21,16,723 
2016,9,21,17,599 
2016,9,21,18,557 
2016,9,21,19,611 
2016,9,21,20,754 
2016,9,21,21,931 
2016,9,21,22,1061 
2016,9,21,23,1095 
2016,9,22,0,1016 
2016,9,22,1,834 
2016,9,22,2,589 
2016,9,22,3,342 
2016,9,22,4,140 
2016,9,22,5,9 
2016,9,22,6,-28 
2016,9,22,7,55 
2016,9,22,8,266 
2016,9,22,9,565 
2016,9,22,10,873 
2016,9,22,11,1121 
2016,9,22,12,1275 
2016,9,22,13,1326 
2016,9,22,14,1280 
2016,9,22,15,1168 
2016,9,22,16,1030 
2016,9,22,17,892 
2016,9,22,18,774 
2016,9,22,19,703 
2016,9,22,20,706 
2016,9,22,21,779 
2016,9,22,22,868 
2016,9,22,23,922 
2016,9,23,0,918 
2016,9,23,1,852 
2016,9,23,2,721 
2016,9,23,3,550 
2016,9,23,4,377 
2016,9,23,5,227 
2016,9,23,6,114 
2016,9,23,7,67 
2016,9,23,8,123 
2016,9,23,9,290 
2016,9,23,10,530 
2016,9,23,11,782 
2016,9,23,12,1003 
2016,9,23,13,1173 
2016,9,23,14,1273 
2016,9,23,15,1295 
2016,9,23,16,1249 
2016,9,23,17,1156 
2016,9,23,18,1028 
2016,9,23,19,885 
2016,9,23,20,769 
2016,9,23,21,714 
2016,9,23,22,720 
2016,9,23,23,748 
2016,9,24,0,772 
2016,9,24,1,784 
2016,9,24,2,767 
2016,9,24,3,703 
2016,9,24,4,599 
2016,9,24,5,475 
2016,9,24,6,340 
2016,9,24,7,212 
2016,9,24,8,132 
2016,9,24,9,143 
2016,9,24,10,259 
2016,9,24,11,451 
2016,9,24,12,676 
2016,9,24,13,904 
2016,9,24,14,1114 
2016,9,24,15,1271 
2016,9,24,16,1347 
2016,9,24,17,1339 
2016,9,24,18,1251 
2016,9,24,19,1096 
2016,9,24,20,909 
2016,9,24,21,740 
2016,9,24,22,634 
2016,9,24,23,598 
2016,9,25,0,613 
2016,9,25,1,660 
2016,9,25,2,724 
2016,9,25,3,772 
2016,9,25,4,769 
2016,9,25,5,709 
2016,9,25,6,596 
2016,9,25,7,440 
2016,9,25,8,271 
2016,9,25,9,144 
2016,9,25,10,109 
2016,9,25,11,187 
2016,9,25,12,360 
2016,9,25,13,594 
2016,9,25,14,857 
2016,9,25,15,1116 
2016,9,25,16,1318 
2016,9,25,17,1420 
2016,9,25,18,1407 
2016,9,25,19,1285 
2016,9,25,20,1077 
2016,9,25,21,834 
2016,9,25,22,619 
2016,9,25,23,487 
2016,9,26,0,454 
2016,9,26,1,505 
2016,9,26,2,614 
2016,9,26,3,748 
2016,9,26,4,857 
2016,9,26,5,895 
2016,9,26,6,844 
2016,9,26,7,705 
2016,9,26,8,501 
2016,9,26,9,278 
2016,9,26,10,104 
2016,9,26,11,37 
2016,9,26,12,106 
2016,9,26,13,296 
2016,9,26,14,567 
2016,9,26,15,876 
2016,9,26,16,1175 
2016,9,26,17,1395 
2016,9,26,18,1483 
2016,9,26,19,1424 
2016,9,26,20,1237 
2016,9,26,21,965 
2016,9,26,22,671 
2016,9,26,23,434 
2016,9,27,0,316 
2016,9,27,1,333 
2016,9,27,2,455 
2016,9,27,3,641 
2016,9,27,4,843 
2016,9,27,5,995 
2016,9,27,6,1042 
2016,9,27,7,964 
2016,9,27,8,773 
2016,9,27,9,508 
2016,9,27,10,235 
2016,9,27,11,30 
2016,9,27,12,-38 
2016,9,27,13,58 
2016,9,27,14,292 
2016,9,27,15,608 
2016,9,27,16,956 
2016,9,27,17,1271 
2016,9,27,18,1470 
2016,9,27,19,1501 
2016,9,27,20,1365 
2016,9,27,21,1102 
2016,9,27,22,770 
2016,9,27,23,450 
2016,9,28,0,231 
2016,9,28,1,171 
2016,9,28,2,269 
2016,9,28,3,474 
2016,9,28,4,733 
2016,9,28,5,984 
2016,9,28,6,1149 
2016,9,28,7,1171 
2016,9,28,8,1039 
2016,9,28,9,784 
2016,9,28,10,465 
2016,9,28,11,160 
2016,9,28,12,-42 
2016,9,28,13,-75 
2016,9,28,14,73 
2016,9,28,15,356 
2016,9,28,16,710 
2016,9,28,17,1074 
2016,9,28,18,1368 
2016,9,28,19,1504 
2016,9,28,20,1447 
2016,9,28,21,1223 
2016,9,28,22,891 
2016,9,28,23,527 
2016,9,29,0,221 
2016,9,29,1,63 
2016,9,29,2,92 
2016,9,29,3,277 
2016,9,29,4,556 
2016,9,29,5,869 
2016,9,29,6,1140 
2016,9,29,7,1282 
2016,9,29,8,1250 
2016,9,29,9,1053 
2016,9,29,10,740 
2016,9,29,11,388 
2016,9,29,12,88 
2016,9,29,13,-73 
2016,9,29,14,-45 
2016,9,29,15,161 
2016,9,29,16,482 
2016,9,29,17,851 
2016,9,29,18,1197 
2016,9,29,19,1426 
2016,9,29,20,1464 
2016,9,29,21,1308 
2016,9,29,22,1007 
2016,9,29,23,636 
2016,9,30,0,281 
2016,9,30,1,37 
2016,9,30,2,-27 
2016,9,30,3,94 
2016,9,30,4,355 
2016,9,30,5,689 
2016,9,30,6,1026 
2016,9,30,7,1277 
2016,9,30,8,1363 
2016,9,30,9,1261 
2016,9,30,10,1004 
2016,9,30,11,658 
2016,9,30,12,310 
2016,9,30,13,54 
2016,9,30,14,-37 
2016,9,30,15,59 
2016,9,30,16,309 
2016,9,30,17,645 
2016,9,30,18,998 
2016,9,30,19,1284 
2016,9,30,20,1411 
2016,9,30,21,1337 
2016,9,30,22,1092 
2016,9,30,23,746 
2016,10,1,0,86 
2016,10,1,1,-62 
2016,10,1,2,-26 
2016,10,1,3,176 
2016,10,1,4,490 
2016,10,1,5,850 
2016,10,1,6,1173 
2016,10,1,7,1366 
2016,10,1,8,1373 
2016,10,1,9,1204 
2016,10,1,10,910 
2016,10,1,11,NaN 
2016,10,1,12,261 
2016,10,1,13,82 
2016,10,1,14,70 
2016,10,1,15,221 
2016,10,1,16,492 
2016,10,1,17,816 
2016,10,1,18,1116 
2016,10,1,19,1302 
2016,10,1,20,1308 
2016,10,1,21,1132 
2016,10,1,22,832 
2016,10,1,23,NaN 
2016,10,2,0,171 
2016,10,2,1,-28 
2016,10,2,2,-67 
2016,10,2,3,58 
2016,10,2,4,318 
2016,10,2,5,661 
2016,10,2,6,1013 
2016,10,2,7,1281 
2016,10,2,8,1389 
2016,10,2,9,1318 
2016,10,2,10,1102 
2016,10,2,11,NaN 
2016,10,2,12,495 
2016,10,2,13,269 
2016,10,2,14,178 
2016,10,2,15,234 
2016,10,2,16,417 
2016,10,2,17,682 
2016,10,2,18,962 
2016,10,2,19,1170 
2016,10,2,20,1233 
2016,10,2,21,1122 
2016,10,2,22,875 
2016,10,2,23,NaN 
2016,10,3,0,260 
2016,10,3,1,38 
2016,10,3,2,-49 
2016,10,3,3,10 
2016,10,3,4,201 
2016,10,3,5,496 
2016,10,3,6,840 
2016,10,3,7,1147 
2016,10,3,8,1330 
2016,10,3,9,1349 
2016,10,3,10,1217 
2016,10,3,11,NaN 
2016,10,3,12,712 
2016,10,3,13,474 
2016,10,3,14,338 
2016,10,3,15,325 
2016,10,3,16,424 
2016,10,3,17,612 
2016,10,3,18,846 
2016,10,3,19,1049 
2016,10,3,20,1142 
2016,10,3,21,1084 
2016,10,3,22,889 
2016,10,3,23,NaN 
2016,10,4,0,335 
2016,10,4,1,111 
2016,10,4,2,-5 
2016,10,4,3,8 
2016,10,4,4,140 
2016,10,4,5,373 
2016,10,4,6,678 
2016,10,4,7,991 
2016,10,4,8,1223 
2016,10,4,9,1316 
2016,10,4,10,1263 
2016,10,4,11,NaN 
2016,10,4,12,885 
2016,10,4,13,667 
2016,10,4,14,512 
2016,10,4,15,455 
2016,10,4,16,492 
2016,10,4,17,606 
2016,10,4,18,776 
2016,10,4,19,951 
2016,10,4,20,1057 
2016,10,4,21,1037 
2016,10,4,22,889 
2016,10,4,23,NaN 
2016,10,5,0,398 
2016,10,5,1,182 
2016,10,5,2,50 
2016,10,5,3,28 
2016,10,5,4,115 
2016,10,5,5,291 
2016,10,5,6,542 
2016,10,5,7,830 
2016,10,5,8,1084 
2016,10,5,9,1234 
2016,10,5,10,1253 
2016,10,5,11,NaN 
2016,10,5,12,1007 
2016,10,5,13,830 
2016,10,5,14,679 
2016,10,5,15,595 
2016,10,5,16,589 
2016,10,5,17,645 
2016,10,5,18,750 
2016,10,5,19,880 
2016,10,5,20,979 
2016,10,5,21,987 
2016,10,5,22,884 
2016,10,5,23,NaN 
2016,10,6,0,464 
2016,10,6,1,258 
2016,10,6,2,118 
2016,10,6,3,67 
2016,10,6,4,110 
2016,10,6,5,237 
2016,10,6,6,432 
2016,10,6,7,674 
2016,10,6,8,920 
2016,10,6,9,1107 
2016,10,6,10,1190 
2016,10,6,11,NaN 
2016,10,6,12,1081 
2016,10,6,13,955 
2016,10,6,14,830 
2016,10,6,15,738 
2016,10,6,16,698 
