Date Time, Water Level, Sigma, I, L 
2016-03-07 19:00,0.318,0.049,0,0
2016-03-07 20:00,0.410,0.046,0,0
2016-03-07 21:00,0.459,0.043,0,0
2016-03-07 22:00,0.541,0.026,0,0
2016-03-07 23:00,0.653,0.036,0,0
2016-03-08 00:00,0.666,0.036,0,0
2016-03-08 01:00,0.659,0.033,0,0
2016-03-08 02:00,0.738,0.026,0,0
2016-03-08 03:00,0.699,0.043,0,0
2016-03-08 04:00,0.774,0.039,0,0
2016-03-08 05:00,0.837,0.026,0,0
2016-03-08 06:00,0.850,0.026,0,0
2016-03-08 07:00,0.938,0.026,0,0
2016-03-08 08:00,0.951,0.033,0,0
2016-03-08 09:00,0.955,0.030,0,0
2016-03-08 10:00,0.978,0.026,0,0
2016-03-08 11:00,0.997,0.030,0,0
2016-03-08 12:00,0.928,0.033,0,0
2016-03-08 13:00,0.906,0.033,0,0
2016-03-08 14:00,0.817,0.033,0,0
2016-03-08 15:00,0.771,0.039,0,0
2016-03-08 16:00,0.735,0.033,0,0
2016-03-08 17:00,0.823,0.023,0,0
2016-03-08 18:00,0.732,0.030,0,0
2016-03-08 19:00,0.853,0.030,0,0
2016-03-08 20:00,0.948,0.036,0,0
2016-03-08 21:00,0.942,0.033,0,0
2016-03-08 22:00,0.928,0.033,0,0
2016-03-08 23:00,0.925,0.030,0,0
2016-03-09 00:00,0.912,0.026,0,0
2016-03-09 01:00,0.942,0.030,0,0
2016-03-09 02:00,0.984,0.020,0,0
2016-03-09 03:00,1.014,0.026,0,0
2016-03-09 04:00,1.020,0.026,0,0
2016-03-09 05:00,1.053,0.016,0,0
2016-03-09 06:00,1.050,0.010,0,0
2016-03-09 07:00,1.089,0.003,0,0
2016-03-09 08:00,1.237,0.003,0,0
2016-03-09 09:00,1.217,0.007,0,0
2016-03-09 10:00,1.280,0.013,0,0
2016-03-09 11:00,1.276,0.003,0,0
2016-03-09 12:00,1.250,0.003,0,0
2016-03-09 13:00,1.217,0.003,0,0
2016-03-09 14:00,1.211,0.013,0,0
2016-03-09 15:00,1.152,0.007,0,0
2016-03-09 16:00,1.148,0.033,0,0
2016-03-09 17:00,1.161,0.007,0,0
2016-03-09 18:00,1.184,0.010,0,0
2016-03-09 19:00,1.148,0.007,0,0
2016-03-09 20:00,1.201,0.010,0,0
2016-03-09 21:00,1.234,0.003,0,0
2016-03-09 22:00,1.201,0.003,0,0
2016-03-09 23:00,1.299,0.003,0,0
2016-03-10 00:00,1.220,0.003,0,0
2016-03-10 01:00,1.401,0.010,0,0
2016-03-10 02:00,1.211,0.013,0,0
2016-03-10 03:00,1.145,0.016,0,0
2016-03-10 04:00,1.243,0.016,0,0
2016-03-10 05:00,1.247,0.016,0,0
2016-03-10 06:00,1.381,0.020,0,0
2016-03-10 07:00,1.404,0.010,0,0
2016-03-10 08:00,1.283,0.007,0,0
2016-03-10 09:00,1.293,0.010,0,0
2016-03-10 10:00,1.434,0.013,0,0
2016-03-10 11:00,1.309,0.003,0,0
2016-03-10 12:00,1.394,0.013,0,0
2016-03-10 13:00,1.365,0.010,0,0
2016-03-10 14:00,1.263,0.016,0,0
2016-03-10 15:00,1.273,0.007,0,0
2016-03-10 16:00,1.250,0.010,0,0
2016-03-10 17:00,1.355,0.026,0,0
2016-03-10 18:00,1.165,0.010,0,0
2016-03-10 19:00,1.211,0.003,0,0
2016-03-10 20:00,1.214,0.010,0,0
2016-03-10 21:00,1.243,0.003,0,0
2016-03-10 22:00,1.312,0.007,0,0
2016-03-10 23:00,1.227,0.003,0,0
2016-03-11 00:00,1.217,0.003,0,0
2016-03-11 01:00,1.142,0.010,0,0
2016-03-11 02:00,1.322,0.010,0,0
2016-03-11 03:00,1.129,0.016,0,0
2016-03-11 04:00,1.135,0.010,0,0
2016-03-11 05:00,1.155,0.013,0,0
2016-03-11 06:00,1.161,0.016,0,0
2016-03-11 07:00,1.211,0.010,0,0
2016-03-11 08:00,1.175,0.007,0,0
2016-03-11 09:00,1.191,0.007,0,0
2016-03-11 10:00,1.283,0.010,0,0
2016-03-11 11:00,1.299,0.010,0,0
2016-03-11 12:00,1.362,0.003,0,0
2016-03-11 13:00,1.329,0.007,0,0
2016-03-11 14:00,1.316,0.003,0,0
2016-03-11 15:00,1.296,0.003,0,0
2016-03-11 16:00,1.260,0.007,0,0
2016-03-11 17:00,1.227,0.007,0,0
2016-03-11 18:00,1.201,0.007,0,0
2016-03-11 19:00,1.145,0.007,0,0
2016-03-11 20:00,1.112,0.007,0,0
2016-03-11 21:00,1.093,0.007,0,0
2016-03-11 22:00,1.053,0.007,0,0
2016-03-11 23:00,1.047,0.010,0,0
2016-03-12 00:00,1.024,0.007,0,0
2016-03-12 01:00,1.024,0.010,0,0
2016-03-12 02:00,0.935,0.016,0,0
2016-03-12 03:00,0.876,0.010,0,0
2016-03-12 04:00,0.823,0.010,0,0
2016-03-12 05:00,0.794,0.013,0,0
2016-03-12 06:00,0.794,0.007,0,0
2016-03-12 07:00,0.794,0.003,0,0
2016-03-12 08:00,0.791,0.003,0,0
2016-03-12 09:00,0.774,0.003,0,0
2016-03-12 10:00,0.791,0.003,0,0
2016-03-12 11:00,0.850,0.003,0,0
2016-03-12 12:00,0.860,0.000,0,0
2016-03-12 13:00,0.896,0.003,0,0
2016-03-12 14:00,0.889,0.003,0,0
2016-03-12 15:00,0.902,0.003,0,0
2016-03-12 16:00,0.915,0.003,0,0
2016-03-12 17:00,0.919,0.007,0,0
2016-03-12 18:00,0.925,0.003,0,0
2016-03-12 19:00,0.938,0.007,0,0
2016-03-12 20:00,0.889,0.007,0,0
2016-03-12 21:00,0.856,0.003,0,0
2016-03-12 22:00,0.873,0.013,0,0
2016-03-12 23:00,0.899,0.007,0,0
2016-03-13 00:00,0.869,0.007,0,0
2016-03-13 01:00,0.853,0.003,0,0
2016-03-13 02:00,0.814,0.007,0,0
2016-03-13 03:00,0.778,0.007,0,0
2016-03-13 04:00,0.755,0.003,0,0
2016-03-13 05:00,0.725,0.003,0,0
2016-03-13 06:00,0.689,0.007,0,0
2016-03-13 07:00,0.643,0.010,0,0
2016-03-13 08:00,0.604,0.016,0,0
2016-03-13 09:00,0.591,0.020,0,0
2016-03-13 10:00,0.600,0.033,0,0
2016-03-13 11:00,0.610,0.016,0,0
2016-03-13 12:00,0.656,0.013,0,0
2016-03-13 13:00,0.745,0.010,0,0
2016-03-13 14:00,0.807,0.010,0,0
2016-03-13 15:00,0.778,0.016,0,0
2016-03-13 16:00,0.791,0.016,0,0
2016-03-13 17:00,0.876,0.010,0,0
2016-03-13 18:00,0.965,0.007,0,0
2016-03-13 19:00,0.994,0.010,0,0
2016-03-13 20:00,1.017,0.007,0,0
2016-03-13 21:00,0.988,0.007,0,0
2016-03-13 22:00,0.932,0.010,0,0
2016-03-13 23:00,0.945,0.007,0,0
2016-03-14 00:00,0.984,0.003,0,0
2016-03-14 01:00,1.030,0.010,0,0
2016-03-14 02:00,1.040,0.003,0,0
2016-03-14 03:00,1.007,0.003,0,0
2016-03-14 04:00,0.928,0.007,0,0
2016-03-14 05:00,0.873,0.003,0,0
2016-03-14 06:00,0.866,0.003,0,0
2016-03-14 07:00,0.797,0.007,0,0
2016-03-14 08:00,0.761,0.007,0,0
2016-03-14 09:00,0.712,0.007,0,0
2016-03-14 10:00,0.653,0.007,0,0
2016-03-14 11:00,0.617,0.007,0,0
2016-03-14 12:00,0.604,0.007,0,0
2016-03-14 13:00,0.597,0.010,0,0
2016-03-14 14:00,0.623,0.010,0,0
2016-03-14 15:00,0.663,0.013,0,0
2016-03-14 16:00,0.659,0.013,0,0
2016-03-14 17:00,0.669,0.010,0,0
2016-03-14 18:00,0.696,0.013,0,0
2016-03-14 19:00,0.692,0.013,0,0
2016-03-14 20:00,0.725,0.010,0,0
2016-03-14 21:00,0.699,0.013,0,0
2016-03-14 22:00,0.719,0.013,0,0
2016-03-14 23:00,0.712,0.013,0,0
2016-03-15 00:00,0.712,0.023,0,0
2016-03-15 01:00,0.686,0.023,0,0
2016-03-15 02:00,0.656,0.030,0,0
2016-03-15 03:00,0.640,0.023,0,0
2016-03-15 04:00,0.525,0.023,0,0
2016-03-15 05:00,0.495,0.026,0,0
2016-03-15 06:00,0.394,0.023,0,0
2016-03-15 07:00,0.351,0.023,0,0
2016-03-15 08:00,0.328,0.023,0,0
2016-03-15 09:00,0.328,0.023,0,0
2016-03-15 10:00,0.295,0.023,0,0
2016-03-15 11:00,0.253,0.026,0,0
2016-03-15 12:00,0.279,0.020,0,0
2016-03-15 13:00,0.269,0.023,0,0
2016-03-15 14:00,0.292,0.020,0,0
2016-03-15 15:00,0.404,0.016,0,0
2016-03-15 16:00,0.413,0.016,0,0
2016-03-15 17:00,0.440,0.010,0,0
2016-03-15 18:00,0.456,0.020,0,0
2016-03-15 19:00,0.427,0.023,0,0
2016-03-15 20:00,0.449,0.016,0,0
2016-03-15 21:00,0.430,0.016,0,0
2016-03-15 22:00,0.479,0.020,0,0
2016-03-15 23:00,0.558,0.010,0,0
2016-03-16 00:00,0.581,0.007,0,0
2016-03-16 01:00,0.597,0.007,0,0
2016-03-16 02:00,0.584,0.003,0,0
2016-03-16 03:00,0.561,0.003,0,0
2016-03-16 04:00,0.505,0.007,0,0
2016-03-16 05:00,0.469,0.026,0,0
2016-03-16 06:00,0.404,0.016,0,0
2016-03-16 07:00,0.394,0.007,0,0
2016-03-16 08:00,0.374,0.003,0,0
2016-03-16 09:00,0.341,0.000,0,0
2016-03-16 10:00,0.328,0.003,0,0
2016-03-16 11:00,0.299,0.003,0,0
2016-03-16 12:00,0.259,0.007,0,0
2016-03-16 13:00,0.236,0.007,0,0
2016-03-16 14:00,0.154,0.010,0,0
2016-03-16 15:00,0.154,0.010,0,0
2016-03-16 16:00,0.200,0.010,0,0
2016-03-16 17:00,0.272,0.010,0,0
2016-03-16 18:00,0.322,0.020,0,0
2016-03-16 19:00,0.308,0.020,0,0
2016-03-16 20:00,0.331,0.010,0,0
2016-03-16 21:00,0.404,0.007,0,0
2016-03-16 22:00,0.443,0.007,0,0
2016-03-16 23:00,0.499,0.003,0,0
2016-03-17 00:00,0.515,0.003,0,0
2016-03-17 01:00,0.522,0.003,0,0
2016-03-17 02:00,0.531,0.007,0,0
2016-03-17 03:00,0.545,0.010,0,0
2016-03-17 04:00,0.558,0.010,0,0
2016-03-17 05:00,0.554,0.003,0,0
2016-03-17 06:00,0.531,0.003,0,0
2016-03-17 07:00,0.505,0.003,0,0
2016-03-17 08:00,0.495,0.003,0,0
2016-03-17 09:00,0.449,0.003,0,0
2016-03-17 10:00,0.420,0.003,0,0
2016-03-17 11:00,0.377,0.003,0,0
2016-03-17 12:00,0.331,0.003,0,0
2016-03-17 13:00,0.305,0.003,0,0
2016-03-17 14:00,0.289,0.003,0,0
2016-03-17 15:00,0.272,0.003,0,0
2016-03-17 16:00,0.295,0.003,0,0
2016-03-17 17:00,0.344,0.010,0,0
2016-03-17 18:00,0.354,0.003,0,0
2016-03-17 19:00,0.374,0.007,0,0
2016-03-17 20:00,0.394,0.003,0,0
2016-03-17 21:00,0.430,0.007,0,0
2016-03-17 22:00,0.472,0.007,0,0
2016-03-17 23:00,0.512,0.003,0,0
2016-03-18 00:00,0.558,0.003,0,0
2016-03-18 01:00,0.571,0.007,0,0
2016-03-18 02:00,0.587,0.003,0,0
2016-03-18 03:00,0.620,0.003,0,0
2016-03-18 04:00,0.633,0.003,0,0
2016-03-18 05:00,0.636,0.007,0,0
2016-03-18 06:00,0.623,0.003,0,0
2016-03-18 07:00,0.600,0.003,0,0
2016-03-18 08:00,0.574,0.003,0,0
2016-03-18 09:00,0.515,0.003,0,0
2016-03-18 10:00,0.489,0.003,0,0
2016-03-18 11:00,0.466,0.007,0,0
2016-03-18 12:00,0.443,0.003,0,0
2016-03-18 13:00,0.410,0.003,0,0
2016-03-18 14:00,0.364,0.003,0,0
2016-03-18 15:00,0.308,0.007,0,0
2016-03-18 16:00,0.279,0.003,0,0
2016-03-18 17:00,0.358,0.007,0,0
2016-03-18 18:00,0.413,0.003,0,0
2016-03-18 19:00,0.423,0.003,0,0
2016-03-18 20:00,0.495,0.003,0,0
2016-03-18 21:00,0.463,0.007,0,0
2016-03-18 22:00,0.469,0.010,0,0
2016-03-18 23:00,0.541,0.007,0,0
2016-03-19 00:00,0.564,0.003,0,0
2016-03-19 01:00,0.594,0.003,0,0
2016-03-19 02:00,0.574,0.003,0,0
2016-03-19 03:00,0.620,0.003,0,0
2016-03-19 04:00,0.627,0.003,0,0
2016-03-19 05:00,0.623,0.003,0,0
2016-03-19 06:00,0.689,0.010,0,0
2016-03-19 07:00,0.210,0.023,0,0
2016-03-19 08:00,0.961,0.013,0,0
2016-03-19 09:00,0.928,0.030,0,0
2016-03-19 10:00,0.577,0.030,0,0
2016-03-19 11:00,0.256,0.016,0,0
2016-03-19 12:00,0.400,0.013,0,0
2016-03-19 13:00,0.436,0.020,0,0
2016-03-19 14:00,0.335,0.016,0,0
2016-03-19 15:00,0.341,0.013,0,0
2016-03-19 16:00,0.344,0.016,0,0
2016-03-19 17:00,0.292,0.016,0,0
2016-03-19 18:00,0.285,0.013,0,0
2016-03-19 19:00,0.253,0.010,0,0
2016-03-19 20:00,0.246,0.007,0,0
2016-03-19 21:00,0.269,0.013,0,0
2016-03-19 22:00,0.325,0.010,0,0
2016-03-19 23:00,0.371,0.010,0,0
2016-03-20 00:00,0.354,0.007,0,0
2016-03-20 01:00,0.338,0.010,0,0
2016-03-20 02:00,0.344,0.003,0,0
2016-03-20 03:00,0.364,0.010,0,0
2016-03-20 04:00,0.361,0.007,0,0
2016-03-20 05:00,0.341,0.010,0,0
2016-03-20 06:00,0.361,0.010,0,0
2016-03-20 07:00,0.407,0.013,0,0
2016-03-20 08:00,0.374,0.010,0,0
2016-03-20 09:00,0.341,0.013,0,0
2016-03-20 10:00,0.299,0.013,0,0
2016-03-20 11:00,0.312,0.013,0,0
2016-03-20 12:00,0.262,0.013,0,0
2016-03-20 13:00,0.174,0.016,0,0
2016-03-20 14:00,0.079,0.010,0,0
2016-03-20 15:00,0.059,0.010,0,0
2016-03-20 16:00,0.075,0.013,0,0
2016-03-20 17:00,0.020,0.013,0,0
2016-03-20 18:00,0.075,0.013,0,0
2016-03-20 19:00,0.148,0.013,0,0
2016-03-20 20:00,0.207,0.007,0,0
2016-03-20 21:00,0.289,0.010,0,0
2016-03-20 22:00,0.361,0.013,0,0
2016-03-20 23:00,0.400,0.013,0,0
2016-03-21 00:00,0.397,0.007,0,0
2016-03-21 01:00,0.374,0.010,0,0
2016-03-21 02:00,0.315,0.007,0,0
2016-03-21 03:00,0.305,0.007,0,0
2016-03-21 04:00,0.285,0.010,0,0
2016-03-21 05:00,0.236,0.007,0,0
2016-03-21 06:00,0.233,0.010,0,0
2016-03-21 07:00,0.312,0.013,0,0
2016-03-21 08:00,0.351,0.016,0,0
2016-03-21 09:00,0.338,0.013,0,0
2016-03-21 10:00,0.341,0.010,0,0
2016-03-21 11:00,0.295,0.013,0,0
2016-03-21 12:00,0.266,0.010,0,0
2016-03-21 13:00,0.236,0.007,0,0
2016-03-21 14:00,0.223,0.007,0,0
2016-03-21 15:00,0.200,0.003,0,0
2016-03-21 16:00,0.151,0.007,0,0
2016-03-21 17:00,0.118,0.003,0,0
2016-03-21 18:00,0.112,0.003,0,0
2016-03-21 19:00,0.148,0.003,0,0
2016-03-21 20:00,0.167,0.003,0,0
2016-03-21 21:00,0.190,0.003,0,0
2016-03-21 22:00,0.200,0.003,0,0
2016-03-21 23:00,0.223,0.003,0,0
2016-03-22 00:00,0.230,0.003,0,0
2016-03-22 01:00,0.220,0.007,0,0
2016-03-22 02:00,0.213,0.007,0,0
2016-03-22 03:00,0.203,0.010,0,0
2016-03-22 04:00,0.203,0.020,0,0
2016-03-22 05:00,0.197,0.023,0,0
2016-03-22 06:00,0.207,0.030,0,0
2016-03-22 07:00,0.262,0.023,0,0
2016-03-22 08:00,0.276,0.026,0,0
2016-03-22 09:00,0.312,0.023,0,0
2016-03-22 10:00,0.325,0.023,0,0
2016-03-22 11:00,0.348,0.023,0,0
2016-03-22 12:00,0.344,0.016,0,0
2016-03-22 13:00,0.335,0.016,0,0
2016-03-22 14:00,0.315,0.016,0,0
2016-03-22 15:00,0.308,0.023,0,0
2016-03-22 16:00,0.295,0.023,0,0
2016-03-22 17:00,0.305,0.023,0,0
2016-03-22 18:00,0.289,0.023,0,0
2016-03-22 19:00,0.289,0.026,0,0
2016-03-22 20:00,0.295,0.033,0,0
2016-03-22 21:00,0.305,0.036,0,0
2016-03-22 22:00,0.348,0.046,0,0
2016-03-22 23:00,0.272,0.036,0,0
2016-03-23 00:00,0.318,0.039,0,0
2016-03-23 01:00,0.325,0.033,0,0
2016-03-23 02:00,0.315,0.039,0,0
2016-03-23 03:00,0.325,0.039,0,0
2016-03-23 04:00,0.262,0.049,0,0
2016-03-23 05:00,0.308,0.046,0,0
2016-03-23 06:00,0.282,0.039,0,0
2016-03-23 07:00,0.328,0.039,0,0
2016-03-23 08:00,0.381,0.036,0,0
2016-03-23 09:00,0.381,0.033,0,0
2016-03-23 10:00,0.413,0.046,0,0
2016-03-23 11:00,0.440,0.039,0,0
2016-03-23 12:00,0.407,0.046,0,0
2016-03-23 13:00,0.338,0.036,0,0
2016-03-23 14:00,0.394,0.023,0,0
2016-03-23 15:00,0.410,0.016,0,0
2016-03-23 16:00,0.377,0.026,0,0
2016-03-23 17:00,0.325,0.036,0,0
2016-03-23 18:00,0.292,0.036,0,0
2016-03-23 19:00,0.217,0.039,0,0
2016-03-23 20:00,0.312,0.033,0,0
2016-03-23 21:00,0.381,0.033,0,0
2016-03-23 22:00,0.417,0.043,0,0
2016-03-23 23:00,0.420,0.039,0,0
2016-03-24 00:00,0.400,0.043,0,0
2016-03-24 01:00,0.413,0.049,0,0
2016-03-24 02:00,0.410,0.026,0,0
2016-03-24 03:00,0.367,0.036,0,0
2016-03-24 04:00,0.427,0.026,0,0
2016-03-24 05:00,0.440,0.033,0,0
2016-03-24 06:00,0.417,0.036,0,0
2016-03-24 07:00,0.394,0.033,0,0
2016-03-24 08:00,0.440,0.026,0,0
2016-03-24 09:00,0.384,0.030,0,0
2016-03-24 10:00,0.551,0.033,0,0
2016-03-24 11:00,0.722,0.010,0,0
2016-03-24 12:00,0.666,0.010,0,0
2016-03-24 13:00,0.574,0.016,0,0
2016-03-24 14:00,0.476,0.020,0,0
2016-03-24 15:00,0.476,0.020,0,0
2016-03-24 16:00,0.377,0.013,0,0
2016-03-24 17:00,0.344,0.016,0,0
2016-03-24 18:00,0.344,0.010,0,0
2016-03-24 19:00,0.253,0.010,0,0
2016-03-24 20:00,0.217,0.013,0,0
2016-03-24 21:00,0.220,0.013,0,0
2016-03-24 22:00,0.240,0.013,0,0
2016-03-24 23:00,0.217,0.010,0,0
2016-03-25 00:00,0.177,0.010,0,0
2016-03-25 01:00,0.085,0.007,0,0
2016-03-25 02:00,0.010,0.003,0,0
2016-03-25 03:00,0.003,0.003,0,0
2016-03-25 04:00,-0.020,0.003,0,0
2016-03-25 05:00,-0.036,0.007,0,0
2016-03-25 06:00,-0.043,0.007,0,0
2016-03-25 07:00,-0.030,0.010,0,0
2016-03-25 08:00,-0.052,0.010,0,0
2016-03-25 09:00,-0.085,0.007,0,0
2016-03-25 10:00,-0.013,0.003,0,0
2016-03-25 11:00,0.000,0.007,0,0
2016-03-25 12:00,0.023,0.013,0,0
2016-03-25 13:00,0.098,0.010,0,0
2016-03-25 14:00,0.115,0.010,0,0
2016-03-25 15:00,0.112,0.010,0,0
2016-03-25 16:00,0.069,0.010,0,0
2016-03-25 17:00,0.082,0.013,0,0
2016-03-25 18:00,0.151,0.007,0,0
2016-03-25 19:00,0.236,0.010,0,0
2016-03-25 20:00,0.262,0.010,0,0
2016-03-25 21:00,0.285,0.010,0,0
2016-03-25 22:00,0.325,0.007,0,0
2016-03-25 23:00,0.367,0.010,0,0
2016-03-26 00:00,0.377,0.010,0,0
2016-03-26 01:00,0.390,0.010,0,0
2016-03-26 02:00,0.423,0.010,0,0
2016-03-26 03:00,0.407,0.010,0,0
2016-03-26 04:00,0.377,0.007,0,0
2016-03-26 05:00,0.371,0.003,0,0
2016-03-26 06:00,0.384,0.003,0,0
2016-03-26 07:00,0.361,0.003,0,0
2016-03-26 08:00,0.394,0.003,0,0
2016-03-26 09:00,0.430,0.003,0,0
2016-03-26 10:00,0.440,0.003,0,0
2016-03-26 11:00,0.489,0.003,0,0
2016-03-26 12:00,0.518,0.003,0,0
2016-03-26 13:00,0.548,0.003,0,0
2016-03-26 14:00,0.581,0.003,0,0
2016-03-26 15:00,0.604,0.003,0,0
2016-03-26 16:00,0.630,0.003,0,0
2016-03-26 17:00,0.656,0.000,0,0
2016-03-26 18:00,0.663,0.003,0,0
2016-03-26 19:00,0.673,0.007,0,0
2016-03-26 20:00,0.705,0.003,0,0
2016-03-26 21:00,0.745,0.003,0,0
2016-03-26 22:00,0.738,0.003,0,0
2016-03-26 23:00,0.738,0.003,0,0
2016-03-27 00:00,0.722,0.003,0,0
2016-03-27 01:00,0.735,0.007,0,0
2016-03-27 02:00,0.699,0.010,0,0
2016-03-27 03:00,0.646,0.007,0,0
2016-03-27 04:00,0.600,0.007,0,0
2016-03-27 05:00,0.604,0.003,0,0
2016-03-27 06:00,0.574,0.007,0,0
2016-03-27 07:00,0.525,0.007,0,0
2016-03-27 08:00,0.482,0.003,0,0
2016-03-27 09:00,0.495,0.003,0,0
2016-03-27 10:00,0.502,0.003,0,0
2016-03-27 11:00,0.574,0.003,0,0
2016-03-27 12:00,0.587,0.003,0,0
2016-03-27 13:00,0.640,0.000,0,0
2016-03-27 14:00,0.656,0.007,0,0
2016-03-27 15:00,0.666,0.003,0,0
2016-03-27 16:00,0.650,0.007,0,0
2016-03-27 17:00,0.712,0.003,0,0
2016-03-27 18:00,0.705,0.007,0,0
2016-03-27 19:00,0.738,0.003,0,0
2016-03-27 20:00,0.725,0.007,0,0
2016-03-27 21:00,0.725,0.007,0,0
2016-03-27 22:00,0.771,0.007,0,0
2016-03-27 23:00,0.820,0.007,0,0
2016-03-28 00:00,0.741,0.003,0,0
2016-03-28 01:00,0.682,0.003,0,0
2016-03-28 02:00,0.640,0.007,0,0
2016-03-28 03:00,0.610,0.007,0,0
2016-03-28 04:00,0.554,0.007,0,0
2016-03-28 05:00,0.528,0.007,0,0
2016-03-28 06:00,0.515,0.010,0,0
2016-03-28 07:00,0.459,0.010,0,0
2016-03-28 08:00,0.433,0.010,0,0
2016-03-28 09:00,0.367,0.007,0,0
2016-03-28 10:00,0.335,0.007,0,0
2016-03-28 11:00,0.341,0.010,0,0
2016-03-28 12:00,0.325,0.013,0,0
2016-03-28 13:00,0.397,0.013,0,0
2016-03-28 14:00,0.381,0.016,0,0
2016-03-28 15:00,0.394,0.013,0,0
2016-03-28 16:00,0.381,0.010,0,0
2016-03-28 17:00,0.390,0.013,0,0
2016-03-28 18:00,0.466,0.007,0,0
2016-03-28 19:00,0.476,0.007,0,0
2016-03-28 20:00,0.476,0.007,0,0
2016-03-28 21:00,0.502,0.007,0,0
2016-03-28 22:00,0.531,0.007,0,0
2016-03-28 23:00,0.545,0.003,0,0
2016-03-29 00:00,0.574,0.003,0,0
2016-03-29 01:00,0.627,0.007,0,0
2016-03-29 02:00,0.643,0.007,0,0
2016-03-29 03:00,0.587,0.010,0,0
2016-03-29 04:00,0.512,0.003,0,0
2016-03-29 05:00,0.525,0.003,0,0
2016-03-29 06:00,0.541,0.003,0,0
2016-03-29 07:00,0.531,0.003,0,0
2016-03-29 08:00,0.456,0.003,0,0
2016-03-29 09:00,0.446,0.003,0,0
2016-03-29 10:00,0.433,0.007,0,0
2016-03-29 11:00,0.404,0.003,0,0
2016-03-29 12:00,0.420,0.000,0,0
2016-03-29 13:00,0.443,0.003,0,0
2016-03-29 14:00,0.509,0.003,0,0
2016-03-29 15:00,0.545,0.003,0,0
2016-03-29 16:00,0.541,0.016,0,0
2016-03-29 17:00,0.600,0.003,0,0
2016-03-29 18:00,0.633,0.007,0,0
2016-03-29 19:00,0.673,0.003,0,0
2016-03-29 20:00,0.709,0.003,0,0
2016-03-29 21:00,0.741,0.003,0,0
2016-03-29 22:00,0.755,0.007,0,0
2016-03-29 23:00,0.768,0.007,0,0
2016-03-30 00:00,0.778,0.010,0,0
2016-03-30 01:00,0.807,0.007,0,0
2016-03-30 02:00,0.764,0.010,0,0
2016-03-30 03:00,0.728,0.010,0,0
2016-03-30 04:00,0.722,0.010,0,0
2016-03-30 05:00,0.682,0.013,0,0
2016-03-30 06:00,0.663,0.003,0,0
2016-03-30 07:00,0.650,0.007,0,0
2016-03-30 08:00,0.627,0.007,0,0
2016-03-30 09:00,0.594,0.007,0,0
2016-03-30 10:00,0.571,0.010,0,0
2016-03-30 11:00,0.545,0.020,0,0
2016-03-30 12:00,0.574,0.013,0,0
2016-03-30 13:00,0.669,0.007,0,0
2016-03-30 14:00,0.719,0.007,0,0
2016-03-30 15:00,0.761,0.010,0,0
2016-03-30 16:00,0.778,0.003,0,0
2016-03-30 17:00,0.794,0.003,0,0
2016-03-30 18:00,0.876,0.003,0,0
2016-03-30 19:00,1.007,0.013,0,0
2016-03-30 20:00,0.906,0.059,0,0
2016-03-30 21:00,0.961,0.043,0,0
2016-03-30 22:00,1.040,0.013,0,0
2016-03-30 23:00,1.112,0.007,0,0
2016-03-31 00:00,1.096,0.007,0,0
2016-03-31 01:00,1.106,0.010,0,0
2016-03-31 02:00,1.112,0.013,0,0
2016-03-31 03:00,1.086,0.010,0,0
2016-03-31 04:00,1.060,0.010,0,0
2016-03-31 05:00,1.033,0.013,0,0
2016-03-31 06:00,1.010,0.016,0,0
2016-03-31 07:00,0.932,0.023,0,0
2016-03-31 08:00,0.886,0.020,0,0
2016-03-31 09:00,0.919,0.016,0,0
2016-03-31 10:00,0.896,0.023,0,0
2016-03-31 11:00,0.850,0.023,0,0
2016-03-31 12:00,0.876,0.016,0,0
2016-03-31 13:00,0.823,0.010,0,0
2016-03-31 14:00,0.932,0.007,0,0
2016-03-31 15:00,0.955,0.007,0,0
2016-03-31 16:00,1.040,0.003,0,0
2016-03-31 17:00,1.040,0.010,0,0
2016-03-31 18:00,1.043,0.003,0,0
2016-03-31 19:00,1.043,0.003,0,0
2016-03-31 20:00,1.043,0.003,0,0
2016-03-31 21:00,1.073,0.003,0,0
2016-03-31 22:00,1.083,0.003,0,0
2016-03-31 23:00,1.132,0.003,0,0
